Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,decoded_sourceID,BodyGroup_to,BodyGroup_from,SN
65,10,0.04079407,13.584426,148.43178,1.0,267.0,7.964741,80.45713,0.1547532,5.619684769989014,-67.9746495678711,MRI_FRR_257,ABDOMEN,HEAD,175974
65,11,0.040034775,13.33158,161.76335,9.0,276.0,7.680166,88.1373,0.1547532,3.0117457676696784,-73.62605141601563,MRI_FRR_264,ABDOMEN,HEAD,175974
65,12,0.03964405,13.201469,174.96481,7.0,283.0,7.3184576,95.45576,0.1547532,5.88301139654541,-79.50905285888672,MRI_FRR_264,ABDOMEN,HEAD,175974
65,13,0.039713107,13.224464,188.18927,7.0,290.0,6.5805926,102.03635,0.1547532,5.8050566322937005,-86.15292356445312,MRI_FRR_257,ABDOMEN,HEAD,175974
65,14,0.039185,13.048605,201.23787,7.0,297.0,5.139329,107.175674,0.1547532,4.187933956604004,-94.06219556152342,MRI_FRR_264,ABDOMEN,HEAD,175974
65,15,0.039440937,13.133832,214.3717,3.0,300.0,2.6505535,109.826225,0.1547532,9.784385464889526,-104.54547471923829,MRI_MPT_1005,ABDOMEN,HEAD,175974
65,16,0.03985046,13.270203,227.6419,1.0,301.0,0.0,109.826225,0.1547532,11.270203,-117.81567471923827,MRI_FRR_257,ABDOMEN,HEAD,175974
65,17,0.039450515,13.137021,240.77893,1.0,302.0,0.0,109.826225,0.1547532,11.137021,-130.95270471923828,MRI_FRR_264,ABDOMEN,HEAD,175974
65,18,0.03972504,13.228438,254.00737,2.0,304.0,0.0,109.826225,0.1547532,9.228438,-144.1811447192383,MRI_FRR_257,ABDOMEN,HEAD,175974
65,19,0.039087057,13.01599,267.02335,2.0,306.0,0.0,109.826225,0.1547532,9.01599,-157.19712471923827,MRI_FRR_264,ABDOMEN,HEAD,175974
65,20,0.039168037,13.042956,280.0663,0.0,306.0,0.0,109.826225,0.1547532,13.042956,-170.2400747192383,MRI_FRR_34,ABDOMEN,HEAD,175974
65,21,0.039518513,13.159665,293.22598,6.0,312.0,0.0,109.826225,0.1547532,1.1596650000000004,-183.39975471923827,MRI_FRR_257,ABDOMEN,HEAD,175974
65,22,0.039407875,13.122823,306.34882,19.0,331.0,0.0,109.826225,0.1547532,-13.122823,-196.52259471923827,MRI_FRR_264,ABDOMEN,HEAD,175974
65,23,0.040179443,13.379754,319.72858,2.0,333.0,0.0,109.826225,0.1547532,9.379754,-209.9023547192383,MRI_FRR_257,ABDOMEN,HEAD,175974
65,24,0.039854046,13.271398,332.99997,-333.0,0.0,0.0,109.826225,0.1547532,13.271397999999976,223.1737447192383,MRI_FRR_264,ABDOMEN,HEAD,175974
66,1,0.03479955,14.059018,28.310213,-351.0,0.0,7.386883,7.386883,0.1544764,6.672135218017559,20.92333021801758,MRI_MSR_100,ABDOMEN,HEAD,175974
66,2,0.034390006,13.893562,42.203773,58.0,58.0,8.111372,15.498255,0.1544764,-5.782190005981448,-26.70551822399902,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
66,3,0.03462597,13.988892,56.192665,12.0,70.0,8.170381,23.668636,0.1544764,-1.8407274076538087,-32.524028677978514,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,4,0.03442104,13.906101,70.09877,1.0,71.0,8.167153,31.835789,0.1544764,5.738947641540527,-38.26298127319336,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,5,0.03462771,13.989594,84.08836,35.0,106.0,8.165221,40.00101,0.1544764,-5.824372785705567,-44.08734910522461,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,6,0.034809787,14.063154,98.15152,12.0,118.0,8.16516,48.166172,0.1544764,-1.7716858208618156,-49.985347972412114,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,7,0.03515318,14.201885,112.35341,34.0,152.0,8.158103,56.324276,0.1544764,-6.043782010803223,-56.02913402954101,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
66,8,0.035543613,14.35962,126.71303,18.0,170.0,8.160367,64.48464,0.1544764,-6.199252987976074,-62.22838797119141,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
66,9,0.03551089,14.346399,141.05943,11.0,181.0,8.140731,72.625374,0.1544764,0.487129857849121,-68.43405615966796,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
66,10,0.034853674,14.080885,155.14032,1.0,182.0,8.131763,80.75714,0.1544764,5.949121541748047,-74.38317888671875,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,11,0.034932382,14.112682,169.253,0.0,182.0,8.101235,88.858376,0.1544764,6.011446610290527,-80.39462445068358,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,12,0.034235433,13.831115,183.08412,18.0,200.0,8.019124,96.8775,0.1544764,-5.811990968933106,-86.20661755859376,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,13,0.034296334,13.855719,196.93983,5.0,205.0,7.9381547,104.81566,0.1544764,5.917564302581788,-92.12417143066406,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,14,0.033840816,13.67169,210.61153,2.0,207.0,7.7632065,112.578865,0.1544764,5.908483518066406,-90.80960494873048,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,15,0.034279462,13.848903,224.46043,3.0,210.0,7.4486713,120.027534,0.1544764,6.400231659057617,-75.51203551513672,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,16,0.034054935,13.758194,238.21863,1.0,211.0,6.948694,126.97623,0.1544764,6.809499770874023,-56.805143193359385,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,17,0.034444336,13.915512,252.13414,2.0,213.0,6.2344255,133.21065,0.1544764,7.68108645526123,-40.655212416992185,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,18,0.03393053,13.707933,265.84207,1.0,214.0,5.3648605,138.5755,0.1544764,8.343072465332032,-23.58242951171877,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,19,0.034097053,13.775209,279.61728,2.0,216.0,4.419248,142.99475,0.1544764,9.35596089590454,-9.387969023437506,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,20,0.033672616,13.603737,293.221,4.0,220.0,3.3322024,146.32695,0.1544764,8.935939434539796,-0.4520499267578088,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,21,0.03413137,13.789074,307.01007,3.0,223.0,1.8561671,148.18312,0.1544764,9.645241078018188,9.193190727539047,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,22,0.03403401,13.74974,320.7598,3.0,226.0,0.42168066,148.6048,0.1544764,8.171420659055709,17.364597363281234,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,23,0.034533743,13.9516325,334.71143,2.0,228.0,0.0,148.6048,0.1544764,9.9516325,27.316227363281257,MRI_FRR_34,ABDOMEN,ABDOMEN,175974
66,24,0.034804016,14.0608225,348.77225,6.0,234.0,0.0,148.6048,0.1544764,2.0608225000000004,29.377047363281235,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,25,0.03435815,13.880693,362.65295,28.0,262.0,0.0,148.6048,0.1544764,-13.880693,-12.742252636718774,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
66,26,0.034258544,13.840452,376.4934,141.0,403.0,0.0,148.6048,0.1544764,-13.840452,-227.8886026367188,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
66,27,0.03424029,13.833077,390.32648,1.0,404.0,0.0,148.6048,0.1544764,11.833077,-241.72168263671875,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
66,28,0.033845328,13.673512,404.0,-404.0,0.0,0.0,148.6048,0.1544764,13.673512000000017,255.39520263671875,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
67,1,0.04579869,8.289563,16.692436,-419.0,0.0,7.274549,7.274549,0.15188846,1.0150139925842154,9.41788699258423,MRI_MSR_100,ABDOMEN,ABDOMEN,175974
67,2,0.045259703,8.192006,24.884441,42.0,42.0,8.098744,15.373293,0.15188846,-0.0932616076049797,-9.511148077026366,MRI_MSR_104,SPINE,ABDOMEN,175974
67,3,0.04521906,8.184649,33.06909,17.0,59.0,8.172662,23.545956,0.15188846,-0.0119872186889651,-9.523134342041018,MRI_MSR_34,SPINE,ABDOMEN,175974
67,4,0.04582185,8.293755,41.362846,10.0,69.0,8.180228,31.726185,0.15188846,-0.1135267666625985,-9.636661155029294,MRI_FRR_257,SPINE,ABDOMEN,175974
67,5,0.04627191,8.375216,49.73806,1.0,70.0,8.178858,39.905045,0.15188846,0.1963581966552734,-9.833015444335937,MRI_CCS_11,SPINE,ABDOMEN,175974
67,6,0.045843188,8.297617,58.035675,1.0,71.0,8.176409,48.08145,0.15188846,0.1212082322998053,-9.954223583984373,MRI_FRR_264,SPINE,ABDOMEN,175974
67,7,0.046732385,8.458562,66.49424,10.0,81.0,8.172971,56.25442,0.15188846,-0.2855912282104498,-10.239818765869146,MRI_CCS_11,SPINE,ABDOMEN,175974
67,8,0.046107616,8.345479,74.83972,23.0,104.0,8.105298,64.35972,0.15188846,-0.2401809577026359,-10.480001677246094,MRI_FRR_264,SPINE,ABDOMEN,175974
67,9,0.046552733,8.426044,83.26576,0.0,104.0,8.103175,72.46289,0.15188846,0.3228688367309562,-10.802869375,MRI_FRR_257,SPINE,ABDOMEN,175974
67,10,0.045863014,8.301206,91.56697,10.0,114.0,7.9561563,80.419044,0.15188846,-0.3450497461853032,-11.147925505371092,MRI_FRR_264,SPINE,ABDOMEN,175974
67,11,0.045504246,8.236268,99.80324,7.0,121.0,7.7312584,88.1503,0.15188846,0.5050096076660164,-11.652940927734376,MRI_FRR_264,SPINE,ABDOMEN,175974
67,12,0.04550246,8.235946,108.039185,7.0,128.0,7.355953,95.506256,0.15188846,0.8799927834472658,-12.532928896484378,MRI_FRR_257,SPINE,ABDOMEN,175974
67,13,0.04466563,8.084479,116.123665,0.0,128.0,6.78661,102.29287,0.15188846,1.2978688735046386,-13.830795432128909,MRI_FRR_264,SPINE,ABDOMEN,175974
67,14,0.044994514,8.144007,124.26767,2.0,130.0,5.693138,107.98601,0.15188846,2.4508688774414065,-16.281662309570308,MRI_FRR_257,SPINE,ABDOMEN,175974
67,15,0.044653136,8.082217,132.34988,3.0,133.0,3.806322,111.79233,0.15188846,4.27589490222168,-20.55755211914064,MRI_FRR_264,SPINE,ABDOMEN,175974
67,16,0.04529625,8.198622,140.54851,2.0,135.0,1.1717908,112.96412,0.15188846,5.3704128382415774,-16.487371042480476,MRI_FRR_257,SPINE,ABDOMEN,175974
67,17,0.04484243,8.11648,148.665,1.0,136.0,0.0,112.96412,0.15188846,6.116479999999999,-10.370881042480477,MRI_FRR_264,SPINE,ABDOMEN,175974
67,18,0.044915285,8.129666,156.79466,0.0,136.0,0.0,112.96412,0.15188846,8.129666,-2.2412210424804755,MRI_FRR_34,SPINE,ABDOMEN,175974
67,19,0.04487281,8.121979,164.91664,6.0,142.0,0.0,112.96412,0.15188846,-3.878021,-6.119241042480468,MRI_FRR_257,SPINE,ABDOMEN,175974
67,20,0.04431209,8.020488,172.93713,39.0,181.0,0.0,112.96412,0.15188846,-8.020488,-59.97301104248047,MRI_FRR_264,SPINE,ABDOMEN,175974
67,21,0.04454624,8.062869,181.0,-181.0,0.0,0.0,112.96412,0.15188846,8.062869000000006,68.03588104248047,MRI_MPT_1005,SPINE,ABDOMEN,175974
68,1,0.055837344,12.39589,24.961224,-200.0,0.0,7.614632,7.614632,0.1456671,4.781257870330819,17.346591870330812,MRI_MSR_100,SPINE,ABDOMEN,175974
68,2,0.055180218,12.250009,37.21123,89.0,89.0,8.038058,15.652691,0.1456671,-4.2119507190551815,-21.55853911254883,MRI_MSR_104,SPINE,SPINE,175974
68,3,0.055558827,12.33406,49.54529,12.0,101.0,8.175989,23.82868,0.1456671,-3.4899508489990243,-25.716609961547853,MRI_FRR_257,SPINE,SPINE,175974
68,4,0.055230014,12.261064,61.806355,10.0,111.0,8.18467,32.01335,0.1456671,0.4457344483032219,-29.79300355957032,MRI_FRR_264,SPINE,SPINE,175974
68,5,0.055561617,12.334679,74.14104,32.0,143.0,7.972128,39.98548,0.1456671,-4.36255108557129,-34.15555873779297,MRI_FRR_264,SPINE,SPINE,175974
68,6,0.05585377,12.399537,86.54057,1.0,144.0,7.926194,47.911674,0.1456671,4.473342809020997,-38.62889550048829,MRI_FRR_264,SPINE,SPINE,175974
68,7,0.056672726,12.581346,99.12192,7.0,151.0,7.5798807,55.491554,0.1456671,5.001465285583496,-43.6303657397461,MRI_FRR_257,SPINE,SPINE,175974
68,8,0.056173164,12.470443,111.59236,0.0,151.0,7.225102,62.716656,0.1456671,5.245341052215576,-48.87570426879883,MRI_FRR_264,SPINE,SPINE,175974
68,9,0.056729097,12.59386,124.18622,2.0,153.0,6.5211854,69.23784,0.1456671,6.072674601898193,-54.94838125488282,MRI_FRR_257,SPINE,SPINE,175974
68,10,0.055896595,12.409044,136.59526,0.0,153.0,5.364136,74.601974,0.1456671,7.0449077809753415,-61.99328551269531,MRI_FRR_264,SPINE,SPINE,175974
68,11,0.056027554,12.438117,149.03337,1.0,154.0,3.8213143,78.42329,0.1456671,8.616802665130615,-70.61008356201171,MRI_FRR_257,SPINE,SPINE,175974
68,12,0.05492075,12.192407,161.22578,1.0,155.0,2.22407,80.647354,0.1456671,9.968336927825929,-68.12686587402345,MRI_FRR_264,SPINE,SPINE,175974
68,13,0.05483555,12.173492,173.39928,0.0,155.0,0.73757184,81.384926,0.1456671,11.435920164482116,-55.21579415771484,MRI_FRR_34,SPINE,SPINE,175974
68,14,0.054853592,12.177498,185.57678,6.0,161.0,0.0,81.384926,0.1456671,0.1774979999999999,-55.03829415771483,MRI_FRR_257,SPINE,SPINE,175974
68,15,0.054443892,12.086544,197.66333,19.0,180.0,0.0,81.384926,0.1456671,-12.086544,-80.95174415771484,MRI_FRR_264,SPINE,SPINE,175974
68,16,0.05471515,12.146763,209.81009,42.0,222.0,0.0,81.384926,0.1456671,-12.146763,-128.42516415771485,MRI_MSR_34,SPINE,SPINE,175974
68,17,0.05490955,12.18992,222.00002,-222.0,0.0,0.0,81.384926,0.1456671,12.18992,140.61509415771485,MRI_MPT_1005,SPINE,SPINE,175974
69,1,0.03481977,14.868042,29.939318,-241.0,0.0,7.6485476,7.6485476,0.1536635,7.219494350616458,22.29077035061645,MRI_MSR_100,SPINE,SPINE,175974
69,2,0.034409992,14.693067,44.632385,116.0,116.0,8.086188,15.7347355,0.1536635,-6.606878683654784,-28.8976495111084,MRI_MSR_104,LEG,SPINE,175974
69,3,0.034646086,14.793879,59.42626,11.0,127.0,8.169063,23.903797,0.1536635,0.9629416144409184,-35.5224628503418,MRI_FRR_257,LEG,SPINE,175974
69,4,0.034441043,14.706326,74.13258,1.0,128.0,8.165538,32.069336,0.1536635,6.54078816583252,-42.0632440625,MRI_FRR_264,LEG,SPINE,175974
69,5,0.034647826,14.794621,88.92721,11.0,139.0,8.163146,40.232483,0.1536635,0.957767018981933,-48.69472708984375,MRI_FRR_264,LEG,SPINE,175974
69,6,0.034830015,14.8724165,103.79962,13.0,152.0,8.15944,48.391922,0.1536635,-2.968143459411621,-55.40769800292969,MRI_FRR_264,LEG,SPINE,175974
69,7,0.034961693,14.928643,118.728264,49.0,201.0,8.14502,56.53694,0.1536635,-6.783623468750001,-62.19132247167968,MRI_FRR_264,LEG,SPINE,175974
69,8,0.035531,15.171737,133.9,1.0,202.0,8.170526,64.707466,0.1536635,7.001211449157715,-69.19253387451172,MRI_CCS_11,LEG,SPINE,175974
69,9,0.035010483,14.949476,148.84947,20.0,222.0,8.162101,72.86957,0.1536635,-6.787375208068848,-75.97990212890625,MRI_FRR_264,LEG,SPINE,175974
69,10,0.035343528,15.091686,163.94116,44.0,266.0,8.048892,80.91846,0.1536635,-7.0427939788208,-83.02270296875,MRI_CCS_11,LEG,SPINE,175974
69,11,0.034597456,14.773114,178.71428,1.0,267.0,8.077928,88.99638,0.1536635,6.695186410583496,-89.71789633300781,MRI_FRR_264,LEG,SPINE,175974
69,12,0.03459514,14.772124,193.4864,7.0,274.0,7.9438725,96.940254,0.1536635,6.828251548217773,-96.54614578857422,MRI_FRR_257,LEG,SPINE,175974
69,13,0.03396088,14.501295,207.9877,0.0,274.0,7.69772,104.63798,0.1536635,6.803574949188233,-103.34972239990232,MRI_FRR_264,LEG,SPINE,175974
69,14,0.034211185,14.608176,222.59587,2.0,276.0,7.3221865,111.96017,0.1536635,7.285989529968262,-110.63570306884765,MRI_FRR_257,LEG,SPINE,175974
69,15,0.033954658,14.498639,237.09451,5.0,281.0,6.7103863,118.670555,0.1536635,7.7882527237548835,-118.42395488525392,MRI_FRR_264,LEG,SPINE,175974
69,16,0.03443835,14.705175,251.79968,2.0,283.0,5.719166,124.389725,0.1536635,8.986009197998047,-127.40995526855468,MRI_FRR_257,LEG,SPINE,175974
69,17,0.03409791,14.559808,266.3595,0.0,283.0,4.51399,128.90372,0.1536635,10.04581807461548,-137.4557829589844,MRI_FRR_264,LEG,SPINE,175974
69,18,0.034330457,14.659105,281.01862,2.0,285.0,3.1661074,132.06982,0.1536635,11.492997583847046,-148.94879578125,MRI_FRR_257,LEG,SPINE,175974
69,19,0.03378399,14.425764,295.44437,0.0,285.0,1.504905,133.57472,0.1536635,12.920859014572144,-140.98090770996097,MRI_FRR_264,LEG,SPINE,175974
69,20,0.034026828,14.529455,309.97382,2.0,287.0,0.0,133.57472,0.1536635,10.529455,-130.45145770996095,MRI_FRR_257,LEG,SPINE,175974
69,21,0.03380261,14.433715,324.40753,4.0,291.0,0.0,133.57472,0.1536635,6.433714999999999,-124.01774770996091,MRI_FRR_264,LEG,SPINE,175974
69,22,0.03405409,14.541096,338.94864,5.0,296.0,0.0,133.57472,0.1536635,4.541096,-119.47663770996093,MRI_MSR_34,LEG,SPINE,175974
69,23,0.03456359,14.758653,353.7073,1.0,297.0,0.0,133.57472,0.1536635,12.758653,-106.71797770996096,MRI_FRR_34,LEG,SPINE,175974
69,24,0.034833267,14.873805,368.58112,6.0,303.0,0.0,133.57472,0.1536635,2.873805000000001,-103.84415770996094,MRI_FRR_257,LEG,SPINE,175974
69,25,0.03438595,14.6828,383.26392,112.0,415.0,0.0,133.57472,0.1536635,-14.6828,-249.6891977099609,MRI_FRR_264,LEG,SPINE,175974
69,26,0.034286473,14.640324,397.90424,11.0,426.0,0.0,133.57472,0.1536635,-7.359676,-264.3295177099609,MRI_MPT_1005,LEG,SPINE,175974
69,27,0.034267977,14.632426,412.53665,1.0,427.0,0.0,133.57472,0.1536635,12.632426,-278.96192770996095,MRI_FRR_257,LEG,SPINE,175974
69,28,0.03387208,14.463378,427.00003,-427.0,0.0,0.0,133.57472,0.1536635,14.463377999999976,293.4253077099609,MRI_FRR_264,LEG,SPINE,175974
70,1,0.028891401,9.043009,18.20963,-446.0,0.0,7.2960234,7.2960234,0.16042463,1.7469856311645344,10.913606631164551,MRI_MSR_100,LEG,SPINE,175974
70,2,0.02855139,8.936585,27.146214,71.0,71.0,8.091677,15.3877,0.16042463,-0.8449082879638681,-11.758513919128418,MRI_MSR_104,ABDOMEN,LEG,175974
70,3,0.028747289,8.997901,36.144115,10.0,81.0,8.162002,23.549702,0.16042463,-0.8358993901977545,-12.594413309326171,MRI_FRR_257,ABDOMEN,LEG,175974
70,4,0.028577156,8.94465,45.088764,11.0,92.0,8.163386,31.713089,0.16042463,-0.7812636550903314,-13.375675010742183,MRI_FRR_264,ABDOMEN,LEG,175974
70,5,0.029145112,9.12242,54.211185,3.0,95.0,8.155013,39.868103,0.16042463,0.9674069155883788,-14.34308197265625,MRI_CCS_11,ABDOMEN,LEG,175974
70,6,0.029337008,9.182484,63.39367,14.0,109.0,8.152771,48.020874,0.16042463,-1.0297130039062503,-15.3727959765625,MRI_CCS_11,ABDOMEN,LEG,175974
70,7,0.028999375,9.076804,72.470474,42.0,151.0,8.140575,56.16145,0.16042463,-0.9362285910644488,-16.30902456762695,MRI_FRR_264,ABDOMEN,LEG,175974
70,8,0.029063888,9.096997,81.567474,13.0,164.0,8.156305,64.31776,0.16042463,-0.9406916868896484,-17.249717347167973,MRI_FRR_264,ABDOMEN,LEG,175974
70,9,0.02904476,9.09101,90.658485,2.0,166.0,8.162801,72.48056,0.16042463,0.9282092111206062,-18.177924697265624,MRI_FRR_264,ABDOMEN,LEG,175974
70,10,0.02892504,9.053537,99.71202,11.0,177.0,8.159303,80.63986,0.16042463,-0.894234288513184,-19.07215793945312,MRI_FRR_264,ABDOMEN,LEG,175974
70,11,0.028702872,8.983999,108.69602,4.0,181.0,8.158461,88.798325,0.16042463,0.825538382934571,-19.897695415039067,MRI_FRR_264,ABDOMEN,LEG,175974
70,12,0.028743265,8.996642,117.692665,32.0,213.0,8.087623,96.88595,0.16042463,-0.9090193574829116,-20.80671681884766,MRI_CCS_11,ABDOMEN,LEG,175974
70,13,0.028211575,8.830223,126.52289,16.0,229.0,7.996547,104.88249,0.16042463,-0.833675777862549,-21.64039793457032,MRI_MSR_34,ABDOMEN,LEG,175974
70,14,0.028102335,8.796031,135.31892,0.0,229.0,7.9374237,112.819916,0.16042463,0.8586072939453118,-22.499004228515616,MRI_FRR_264,ABDOMEN,LEG,175974
70,15,0.028467406,8.910298,144.22922,1.0,230.0,7.677328,120.497246,0.16042463,1.2329698902587882,-23.73197421142578,MRI_FRR_257,ABDOMEN,LEG,175974
70,16,0.028280232,8.851712,153.08093,0.0,230.0,7.2981753,127.79542,0.16042463,1.5535366650695792,-25.285512214355464,MRI_FRR_264,ABDOMEN,LEG,175974
70,17,0.028603956,8.953038,162.03397,1.0,231.0,6.677322,134.47273,0.16042463,2.275716089141845,-27.56123745605469,MRI_FRR_257,ABDOMEN,LEG,175974
70,18,0.028174933,8.818754,170.85272,0.0,231.0,5.674882,140.14761,0.16042463,3.143872064880372,-30.70510647460938,MRI_FRR_264,ABDOMEN,LEG,175974
70,19,0.028314766,8.862521,179.71524,4.0,235.0,4.275095,144.42271,0.16042463,4.587426014038085,-35.29252576660156,MRI_FRR_257,ABDOMEN,LEG,175974
70,20,0.027959531,8.751333,188.46657,9.0,244.0,2.23573,146.65845,0.16042463,-6.515603067214967,-41.80812273437499,MRI_FRR_264,ABDOMEN,LEG,175974
70,21,0.028341712,8.870956,197.33752,5.0,249.0,0.0,146.65845,0.16042463,-1.1290440000000004,-50.67907273437501,MRI_FRR_257,ABDOMEN,LEG,175974
70,22,0.028260263,8.845462,206.18298,0.0,249.0,0.0,146.65845,0.16042463,8.845462,-59.524532734374986,MRI_FRR_264,ABDOMEN,LEG,175974
70,23,0.028813787,9.018715,215.20169,3.0,252.0,0.0,146.65845,0.16042463,3.0187150000000003,-68.54324273437501,MRI_FRR_257,ABDOMEN,LEG,175974
70,24,0.02857853,8.94508,224.14677,0.0,252.0,0.0,146.65845,0.16042463,8.94508,-77.488322734375,MRI_FRR_264,ABDOMEN,LEG,175974
70,25,0.028798366,9.013888,233.16066,2.0,254.0,0.0,146.65845,0.16042463,5.013888,-86.50221273437501,MRI_FRR_257,ABDOMEN,LEG,175974
70,26,0.028356778,8.875671,242.03633,0.0,254.0,0.0,146.65845,0.16042463,8.875671,-95.377882734375,MRI_FRR_264,ABDOMEN,LEG,175974
70,27,0.028432958,8.899516,250.93585,3.0,257.0,0.0,146.65845,0.16042463,2.899516,-104.277402734375,MRI_FRR_257,ABDOMEN,LEG,175974
70,28,0.028104555,8.796725,259.73257,3.0,260.0,0.0,146.65845,0.16042463,2.7967250000000003,-113.074122734375,MRI_FRR_264,ABDOMEN,LEG,175974
70,29,0.02822665,8.834941,268.5675,2.0,262.0,0.0,146.65845,0.16042463,4.834941000000001,-108.774052734375,MRI_FRR_34,ABDOMEN,LEG,175974
70,30,0.028394109,8.887356,277.45486,6.0,268.0,0.0,146.65845,0.16042463,-3.1126439999999995,-111.886692734375,MRI_FRR_257,ABDOMEN,LEG,175974
70,31,0.02817376,8.818387,286.27325,1.0,269.0,0.0,146.65845,0.16042463,6.818387,-105.06830273437498,MRI_FRR_264,ABDOMEN,LEG,175974
70,32,0.028324028,8.865421,295.13867,42.0,311.0,0.0,146.65845,0.16042463,-8.865420999999998,-148.480222734375,MRI_MPT_1005,ABDOMEN,LEG,175974
70,33,0.028620299,8.958154,304.09683,2.0,313.0,0.0,146.65845,0.16042463,4.958154,-157.438382734375,MRI_FRR_257,ABDOMEN,LEG,175974
70,34,0.028444568,8.90315,312.99997,-313.0,0.0,0.0,146.65845,0.16042463,8.903149999999982,166.34152273437502,MRI_FRR_264,ABDOMEN,LEG,175974
71,1,0.030609414,14.906785,30.017334,-328.0,0.0,7.5935163,7.5935163,0.16132508,7.313268650207533,22.42381765020752,MRI_MSR_100,ABDOMEN,LEG,175974
71,2,0.030249184,14.731353,44.748688,176.0,176.0,8.060793,15.654309,0.16132508,-6.67056007702638,-29.094378727233902,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
71,3,0.030456731,14.832428,59.581116,11.0,187.0,8.166068,23.820377,0.16132508,0.9984960770874024,-35.76073865014649,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
71,4,0.030276481,14.744646,74.32576,17.0,204.0,8.167799,31.988176,0.16132508,-6.57684700402832,-42.33758365417481,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
71,5,0.030878212,15.037689,89.36345,4.0,208.0,8.158814,40.14699,0.16132508,6.878874569763184,-49.21645827026367,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
71,6,0.03061166,14.907879,104.27133,1.0,209.0,8.153651,48.300644,0.16132508,6.754227762512207,-55.97068607910157,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
71,7,0.031196242,15.19257,119.4639,7.0,216.0,8.1508045,56.451447,0.16132508,7.04176548034668,-63.01245346679687,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
71,8,0.030792192,14.995797,134.4597,41.0,257.0,8.150536,64.60198,0.16132508,-6.845261416503906,-69.85771788330078,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
71,9,0.031210434,15.199481,149.65918,1.0,258.0,8.1568,72.75878,0.16132508,7.042680729919434,-76.90039856689452,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
71,10,0.031067459,15.129852,164.78903,51.0,309.0,8.144549,80.90333,0.16132508,-6.985302630187988,-83.88570205810547,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
71,11,0.03076213,14.981157,179.77019,23.0,332.0,8.141635,89.04496,0.16132508,-6.839522058898925,-90.72522997802736,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
71,12,0.030435404,14.8220415,194.59222,6.0,338.0,8.141556,97.186516,0.16132508,6.680485713867187,-97.40570419189451,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
71,13,0.030149408,14.682761,209.27498,1.0,339.0,8.116358,105.30287,0.16132508,6.566403196655273,-103.97210829589844,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
71,14,0.029748438,14.48749,223.76247,11.0,350.0,8.080238,113.38311,0.16132508,0.5677283422851556,-110.37935995361327,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
71,15,0.029831266,14.527826,238.2903,27.0,377.0,7.9759383,121.35905,0.16132508,-6.551887679840087,-116.93125306396485,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
