Row_Number,Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,SN,decoded_sourceID,BodyGroup_to,BodyGroup_from
2157,100,2,0.32962763,0.0,0.0,0.0,0.0,0.0,0.0,0.002275274,0.0,0.0,182625,MRI_MSR_104,KNEE,KNEE
2158,101,1,0.04327286,13.025131,26.118385,0.0,0.0,17.325962,17.325962,0.005474532,-4.300831066650391,8.79242293334961,182625,MRI_MSR_100,KNEE,KNEE
2159,101,2,0.04266654,12.8426285,38.961014,85.0,85.0,18.136251,35.46221,0.005474532,5.293622949584957,-3.49880239111328,182625,MRI_MSR_104,KNEE,KNEE
2160,101,3,0.043711256,13.157088,52.118103,8.0,93.0,17.953022,53.415234,0.005474532,-4.795934003173828,1.297130612060549,182625,MRI_FRR_257,KNEE,KNEE
2161,101,4,0.042919725,12.918838,65.03694,1.0,94.0,17.953928,71.36916,0.005474532,-5.035089993774415,6.332223513183592,182625,MRI_FRR_2,KNEE,KNEE
2162,101,5,0.04375439,13.170072,78.207016,23.0,117.0,18.11404,89.4832,0.005474532,4.94396837475586,11.276184073242192,182625,MRI_FRR_264,KNEE,KNEE
2163,101,6,0.04379221,13.181456,91.38847,85.0,202.0,18.649576,108.132774,0.005474532,5.468120187133792,16.744304353027346,182625,MRI_FRR_264,KNEE,KNEE
2164,101,7,0.043800607,13.183983,104.57246,1.0,203.0,17.89425,126.02702,0.005474532,-4.710267869750977,21.45456331542968,182625,MRI_FRR_257,KNEE,KNEE
2165,101,8,0.043756925,13.170835,117.74329,13.0,216.0,17.857367,143.88438,0.005474532,-4.686531561889648,26.14109415527344,182625,MRI_FRR_264,KNEE,KNEE
2166,101,9,0.04369848,13.153242,130.89653,0.0,216.0,16.104403,159.98878,0.005474532,-2.9511605421142573,29.09225479003905,182625,MRI_FRR_264,KNEE,KNEE
2167,101,10,0.043654826,13.140102,144.03664,1.0,217.0,14.298265,174.28705,0.005474532,-1.1581634571533197,30.250408339843744,182625,MRI_FRR_257,KNEE,KNEE
2168,101,11,0.043686148,13.14953,157.18617,10.0,227.0,14.238942,188.52599,0.005474532,-1.0894121463012691,31.33981571777344,182625,MRI_FRR_264,KNEE,KNEE
2169,101,12,0.043061815,12.961606,170.14778,39.0,266.0,17.375402,205.90138,0.005474532,4.413796450561524,35.75360244628905,182625,MRI_CCS_11,KNEE,KNEE
2170,101,13,0.043626122,13.131463,183.27925,2.0,268.0,8.268949,214.17033,0.005474532,4.862514445007324,30.891083862304697,182625,MRI_FRR_257,KNEE,KNEE
2171,101,14,0.04362053,13.12978,196.40903,2.0,270.0,1.9939027,216.16423,0.005474532,11.123682683258057,19.75520034667969,182625,MRI_FRR_264,KNEE,KNEE
2172,101,15,0.043526046,13.10134,209.51036,4.0,274.0,0.0,216.16423,0.005474532,5.10134,6.653870346679696,182625,MRI_FRR_257,KNEE,KNEE
2173,101,16,0.043574296,13.115863,222.62622,1.0,275.0,0.0,216.16423,0.005474532,11.115863,-6.461989653320302,182625,MRI_FRR_264,KNEE,KNEE
2174,101,17,0.04391864,13.21951,235.84573,1.0,276.0,0.0,216.16423,0.005474532,11.21951,-19.68149965332032,182625,MRI_FRR_34,KNEE,KNEE
2175,101,18,0.043587223,13.119754,248.96548,5.0,281.0,0.0,216.16423,0.005474532,3.1197540000000004,-32.801249653320326,182625,MRI_FRR_257,KNEE,KNEE
2176,101,19,0.043580856,13.117838,262.0833,7.0,288.0,0.0,216.16423,0.005474532,-0.8821619999999992,-45.91906965332032,182625,MRI_FRR_264,KNEE,KNEE
2177,101,20,0.04346901,13.084172,275.16748,12.0,300.0,0.0,216.16423,0.005474532,-10.915828,-59.00324965332032,182625,MRI_FRR_3,KNEE,KNEE
2178,101,21,0.04296489,12.932432,288.0999,1.0,301.0,0.0,216.16423,0.005474532,10.932432,-71.9356696533203,182625,MRI_MSR_34,KNEE,KNEE
2179,101,22,0.042857442,12.90009,301.0,-301.0,0.0,0.0,216.16423,0.005474532,12.900089999999976,84.83576965332031,182625,MRI_MPT_1005,KNEE,KNEE
2180,102,1,0.04736242,27.328117,54.799168,-316.0,0.0,18.092562,18.092562,0.010342048,9.235555278198262,36.70660627819824,182625,MRI_MSR_100,KNEE,KNEE
2181,102,2,0.046698794,26.945204,81.74437,4.0,4.0,18.77869,36.871254,0.010342048,8.166513661865235,44.87311603271485,182625,MRI_MSR_104,SHOULDER,SHOULDER
2182,102,3,0.046993177,27.115063,108.859436,4.0,8.0,18.839762,55.711014,0.010342048,8.27530126599121,53.14842220605469,182625,MRI_FRR_2,SHOULDER,SHOULDER
2183,102,4,0.047819242,27.591703,136.45114,8.0,16.0,18.84643,74.55744,0.010342048,8.745273175170897,61.89369828857423,182625,MRI_FRR_257,SHOULDER,SHOULDER
2184,102,5,0.047895215,27.63554,164.08669,26.0,42.0,18.866796,93.42424,0.010342048,-5.497663506469728,70.66244988769532,182625,MRI_FRR_264,SHOULDER,SHOULDER
2185,102,6,0.047935955,27.659046,191.74573,25.0,67.0,18.860292,112.28453,0.010342048,-3.480661565307617,79.46119936035157,182625,MRI_FRR_264,SHOULDER,SHOULDER
2186,102,7,0.04731551,27.30105,219.04678,9.0,76.0,18.830568,131.1151,0.010342048,8.470481686401367,87.93168295410157,182625,MRI_CCS_11,SHOULDER,SHOULDER
2187,102,8,0.047281574,27.28147,246.32825,348.0,424.0,18.878405,149.9935,0.010342048,-8.403065382690443,-96.33475024414062,182625,MRI_CCS_11,SHOULDER,SHOULDER
2188,102,9,0.047585003,27.456547,273.7848,1.0,425.0,18.714487,168.708,0.010342048,8.742059924194336,-105.07680744628908,182625,MRI_MSR_34,SHOULDER,SHOULDER
2189,102,10,0.04761537,27.47407,301.25885,8.0,433.0,18.426008,187.134,0.010342048,9.048061775512696,-114.12484731445312,182625,MRI_MPT_1005,SHOULDER,SHOULDER
2190,102,11,0.047876414,27.624691,328.88354,36.0,469.0,18.527952,205.66196,0.010342048,-9.096738805786131,-123.2215832128906,182625,MRI_FRR_264,SHOULDER,SHOULDER
2191,102,12,0.047826137,27.595682,356.47922,1.0,470.0,17.214071,222.87602,0.010342048,10.381610726196287,-133.6031976611328,182625,MRI_FRR_257,SHOULDER,SHOULDER
2192,102,13,0.047830775,27.598358,384.07758,10.0,480.0,15.802077,238.6781,0.010342048,11.796280706604003,-145.3994794140625,182625,MRI_FRR_264,SHOULDER,SHOULDER
2193,102,14,0.047778163,27.568,411.64557,74.0,554.0,17.857843,256.53595,0.010342048,-9.710156600952146,-155.10962029296877,182625,MRI_FRR_264,SHOULDER,SHOULDER
2194,102,15,0.047667373,27.504074,439.14966,5.0,559.0,7.7983665,264.33432,0.010342048,19.70570745336914,-174.8153399316406,182625,MRI_FRR_257,SHOULDER,SHOULDER
2195,102,16,0.047723606,27.53652,466.6862,4.0,563.0,1.282603,265.6169,0.010342048,20.8191230254364,-201.0692871582031,182625,MRI_FRR_264,SHOULDER,SHOULDER
2196,102,17,0.04811507,27.762396,494.44858,0.0,563.0,0.0,265.6169,0.010342048,27.762396,-228.83166715820312,182625,MRI_FRR_34,SHOULDER,SHOULDER
2197,102,18,0.047737088,27.5443,521.99286,5.0,568.0,0.0,265.6169,0.010342048,17.5443,-256.3759471582031,182625,MRI_FRR_257,SHOULDER,SHOULDER
2198,102,19,0.047728978,27.53962,549.5325,9.0,577.0,0.0,265.6169,0.010342048,9.53962,-283.91558715820315,182625,MRI_FRR_264,SHOULDER,SHOULDER
2199,102,20,0.047603987,27.4675,577.0,-577.0,0.0,0.0,265.6169,0.010342048,27.467499999999973,311.3830871582031,182625,MRI_FRR_3,SHOULDER,SHOULDER
2200,103,1,0.049730454,18.798111,37.69454,-599.0,0.0,0.0,0.0,0.004201055,18.79811099999995,37.69454,182625,MRI_MSR_100,SHOULDER,SHOULDER
2201,103,2,0.049033646,18.534718,56.229256,13.0,13.0,5.064813,5.064813,0.004201055,-2.400468862945555,35.29406913705444,182625,MRI_MSR_104,SHOULDER,SHOULDER
2202,103,3,0.049342744,18.651558,74.88081,5.0,18.0,14.130231,19.195044,0.004201055,4.521327096374513,55.68576643615722,182625,MRI_FRR_2,SHOULDER,SHOULDER
2203,103,4,0.050210115,18.979424,93.86024,7.0,25.0,16.674347,35.869392,0.004201055,2.3050770761718766,57.99084760498047,182625,MRI_FRR_257,SHOULDER,SHOULDER
2204,103,5,0.050289888,19.009577,112.86981,24.0,49.0,17.602564,53.471954,0.004201055,-1.4070131419677736,59.39785565429688,182625,MRI_FRR_264,SHOULDER,SHOULDER
2205,103,6,0.050332658,19.025745,131.89555,107.0,156.0,18.424627,71.89658,0.004201055,-0.6011176959228521,-59.99896644287108,182625,MRI_FRR_264,SHOULDER,SHOULDER
2206,103,7,0.049681198,18.779493,150.67505,15.0,171.0,18.214668,90.11125,0.004201055,0.5648247260742174,-60.56379816894531,182625,MRI_CCS_11,SHOULDER,SHOULDER
2207,103,8,0.04964557,18.766026,169.44107,133.0,304.0,18.883482,108.994736,0.004201055,0.1174559793701206,-60.44633428222656,182625,MRI_CCS_11,SHOULDER,SHOULDER
2208,103,9,0.050258074,18.997553,188.43863,0.0,304.0,18.52638,127.52112,0.004201055,0.4711724610595702,-60.91751183593749,182625,MRI_FRR_257,SHOULDER,SHOULDER
2209,103,10,0.050246645,18.99323,207.43185,10.0,314.0,18.069658,145.59077,0.004201055,0.9235717205810552,-61.84107546386719,182625,MRI_FRR_264,SHOULDER,SHOULDER
2210,103,11,0.05024198,18.991468,226.42332,39.0,353.0,18.001783,163.59256,0.004201055,-0.9896846290283214,-62.83076018554687,182625,MRI_FRR_264,SHOULDER,SHOULDER
2211,103,12,0.050187644,18.97093,245.39426,4.0,357.0,12.938075,176.53064,0.004201055,6.032854934387206,-68.8636203515625,182625,MRI_FRR_257,SHOULDER,SHOULDER
2212,103,13,0.050199192,18.975294,264.36954,1.0,358.0,5.533794,182.06444,0.004201055,13.441500073760988,-82.30510213378903,182625,MRI_FRR_264,SHOULDER,SHOULDER
2213,103,14,0.05055981,19.111609,283.48114,1.0,359.0,1.1185147,183.18295,0.004201055,17.993094342979433,-100.2981871191406,182625,MRI_FRR_34,SHOULDER,SHOULDER
2214,103,15,0.050041027,18.915508,302.39664,5.0,364.0,0.0,183.18295,0.004201055,8.915507999999999,-119.21368711914062,182625,MRI_FRR_257,SHOULDER,SHOULDER
2215,103,16,0.05009763,18.936903,321.33353,6.0,370.0,0.0,183.18295,0.004201055,6.936903000000001,-138.15057711914062,182625,MRI_FRR_264,SHOULDER,SHOULDER
2216,103,17,0.050186295,18.970419,340.30396,8.0,378.0,0.0,183.18295,0.004201055,2.970419,-157.12100711914064,182625,MRI_FRR_3,SHOULDER,SHOULDER
2217,103,18,0.049888127,18.857712,359.16168,0.0,378.0,0.0,183.18295,0.004201055,18.857712,-175.9787271191406,182625,MRI_MSR_34,SHOULDER,SHOULDER
2218,103,19,0.04983678,18.838303,378.0,-378.0,0.0,0.0,183.18295,0.004201055,18.838303,194.81704711914065,182625,MRI_MPT_1005,SHOULDER,SHOULDER
2219,104,1,0.047313377,9.983123,20.01846,-396.0,0.0,0.0,0.0,0.0039030921,9.983122999999978,20.01846,182625,MRI_MSR_100,SHOULDER,SHOULDER
2220,104,2,0.04665044,9.843243,29.861702,19.0,19.0,7.228061,7.228061,0.0039030921,-2.615181800811767,-0.9102368008117664,182625,MRI_MSR_104,SHOULDER,SHOULDER
2221,104,3,0.046944514,9.9052925,39.766994,6.0,25.0,14.859955,22.088017,0.0039030921,-4.954662333984375,11.855010510009762,182625,MRI_FRR_2,SHOULDER,SHOULDER
2222,104,4,0.04776973,10.079412,49.846405,8.0,33.0,16.723063,38.81108,0.0039030921,-6.6436505152587895,11.03532406738281,182625,MRI_FRR_257,SHOULDER,SHOULDER
2223,104,5,0.047845624,10.095427,59.941833,22.0,55.0,17.499891,56.310974,0.0039030921,7.404464281127929,3.6308588789062526,182625,MRI_FRR_264,SHOULDER,SHOULDER
2224,104,6,0.04788632,10.104013,70.045845,43.0,98.0,18.1345,74.44547,0.0039030921,8.030487503540037,4.399627717285156,182625,MRI_FRR_264,SHOULDER,SHOULDER
2225,104,7,0.04789474,10.10579,80.151634,2.0,100.0,17.876207,92.32168,0.0039030921,-7.77041735168457,12.170044161621092,182625,MRI_FRR_257,SHOULDER,SHOULDER
2226,104,8,0.04784668,10.095649,90.247284,9.0,109.0,17.941275,110.262955,0.0039030921,-7.845625642944336,17.489761288085944,182625,MRI_FRR_264,SHOULDER,SHOULDER
2227,104,9,0.047782555,10.082119,100.32941,53.0,162.0,18.77755,129.0405,0.0039030921,8.695430743652345,28.71108682617188,182625,MRI_FRR_264,SHOULDER,SHOULDER
2228,104,10,0.047734596,10.072,110.401405,4.0,166.0,18.394892,147.4354,0.0039030921,-8.322891738891602,37.03398928710938,182625,MRI_FRR_257,SHOULDER,SHOULDER
2229,104,11,0.047768313,10.079114,120.48052,1.0,167.0,16.505953,163.94135,0.0039030921,-6.426838835083007,43.46082521484375,182625,MRI_FRR_264,SHOULDER,SHOULDER
2230,104,12,0.04771773,10.068441,130.54897,2.0,169.0,12.686337,176.62769,0.0039030921,-2.617896471008301,30.823344453125003,182625,MRI_FRR_257,SHOULDER,SHOULDER
2231,104,13,0.04772872,10.07076,140.61972,1.0,170.0,7.223076,183.85077,0.0039030921,2.847684133300781,15.529510957031247,182625,MRI_FRR_264,SHOULDER,SHOULDER
2232,104,14,0.04807367,10.143545,150.76326,0.0,170.0,2.6956596,186.54643,0.0039030921,7.447885362548828,2.69030750488281,182625,MRI_FRR_34,SHOULDER,SHOULDER
2233,104,15,0.04758133,10.03966,160.80292,5.0,175.0,0.5889959,187.13542,0.0039030921,0.6286558739280697,2.061658247070312,182625,MRI_FRR_257,SHOULDER,SHOULDER
2234,104,16,0.047635708,10.051134,170.85405,8.0,183.0,0.0,187.13542,0.0039030921,-5.948866000000001,8.010528247070312,182625,MRI_FRR_264,SHOULDER,SHOULDER
2235,104,17,0.047719482,10.06881,180.92287,9.0,192.0,0.0,187.13542,0.0039030921,-7.931190000000001,6.2125517529296985,182625,MRI_FRR_3,SHOULDER,SHOULDER
2236,104,18,0.04743547,10.008884,190.93175,1.0,193.0,0.0,187.13542,0.0039030921,8.008884,-3.7963282470703055,182625,MRI_MSR_34,SHOULDER,SHOULDER
2237,104,19,0.047389865,9.999262,200.93102,18.0,211.0,0.0,187.13542,0.0039030921,-9.999262,-13.795598247070302,182625,MRI_MPT_1005,SHOULDER,SHOULDER
2238,104,20,0.04772022,10.068967,210.99998,-211.0,0.0,0.0,187.13542,0.0039030921,10.068966999999986,23.864558247070303,182625,MRI_EXU_95,SHOULDER,SHOULDER
2239,105,1,0.049733285,8.404925,16.85381,-211.0,0.0,0.0,0.0,0.0037619297,8.404924999999992,16.85381,182625,MRI_MSR_100,SHOULDER,SHOULDER
2240,105,2,0.049036443,8.287159,25.140968,7.0,7.0,6.222078,6.222078,0.0037619297,0.5092368465271004,17.3630458465271,182625,MRI_MSR_104,SHOULDER,SHOULDER
2241,105,3,0.049345557,8.339399,33.48037,5.0,12.0,14.678766,20.900845,0.0037619297,-6.339367250610351,12.579525426025391,182625,MRI_FRR_2,SHOULDER,SHOULDER
2242,105,4,0.050212976,8.485992,41.966362,8.0,20.0,16.786682,37.687527,0.0037619297,-8.30069012890625,4.278835297119137,182625,MRI_FRR_257,SHOULDER,SHOULDER
2243,105,5,0.050292753,8.4994755,50.465836,21.0,41.0,17.675333,55.36286,0.0037619297,9.175857523071288,-4.897025633300778,182625,MRI_FRR_264,SHOULDER,SHOULDER
2244,105,6,0.050335526,8.506704,58.97254,10.0,51.0,17.815289,73.17815,0.0037619297,-6.321992543701171,-14.205606362304684,182625,MRI_FRR_264,SHOULDER,SHOULDER
2245,105,7,0.04968403,8.396601,67.36914,9.0,60.0,17.936422,91.11457,0.0037619297,-8.333023348022461,-23.74543061767578,182625,MRI_CCS_11,SHOULDER,SHOULDER
2246,105,8,0.049648397,8.390579,75.75972,34.0,94.0,18.587843,109.702415,0.0037619297,10.197263941284175,2.5378645336914047,182625,MRI_CCS_11,SHOULDER,SHOULDER
2247,105,9,0.050260637,8.494048,84.25377,46.0,140.0,18.831278,128.53369,0.0037619297,10.33722984729004,44.27992140625,182625,MRI_FRR_264,SHOULDER,SHOULDER
2248,105,10,0.050207537,8.485074,92.738846,4.0,144.0,18.443645,146.97734,0.0037619297,-9.958571477294925,48.28381330175782,182625,MRI_FRR_257,SHOULDER,SHOULDER
2249,105,11,0.050242696,8.491015,101.22986,1.0,145.0,16.650763,163.6281,0.0037619297,-8.159747557983398,25.14204246582031,182625,MRI_FRR_264,SHOULDER,SHOULDER
2250,105,12,0.050188515,8.481859,109.711716,1.0,146.0,12.495121,176.12321,0.0037619297,-4.013262002197266,6.165069278320317,182625,MRI_FRR_257,SHOULDER,SHOULDER
2251,105,13,0.050200295,8.48385,118.195564,1.0,147.0,6.884639,183.00786,0.0037619297,1.5992112136840824,-7.203422276367192,182625,MRI_FRR_264,SHOULDER,SHOULDER
2252,105,14,0.050561078,8.544822,126.74039,0.0,147.0,2.0574543,185.0653,0.0037619297,6.487367652389526,-17.805697617187505,182625,MRI_FRR_34,SHOULDER,SHOULDER
2253,105,15,0.050042346,8.457156,135.19754,6.0,153.0,0.40492028,185.47023,0.0037619297,-3.1379237200202947,-14.667770102539066,182625,MRI_FRR_257,SHOULDER,SHOULDER
2254,105,16,0.05009894,8.466721,143.66426,7.0,160.0,0.0,185.47023,0.0037619297,-5.533279,-9.134490102539075,182625,MRI_FRR_264,SHOULDER,SHOULDER
2255,105,17,0.050187707,8.481723,152.14598,9.0,169.0,0.0,185.47023,0.0037619297,-8.481723,0.3837898974609288,182625,MRI_FRR_3,SHOULDER,SHOULDER
2256,105,18,0.04988955,8.431334,160.57732,0.0,169.0,0.0,185.47023,0.0037619297,8.431334,-8.047550102539049,182625,MRI_MSR_34,SHOULDER,SHOULDER
2257,105,19,0.049838334,8.422679,169.0,-169.0,0.0,0.0,185.47023,0.0037619297,8.422678999999988,-16.470230102539062,182625,MRI_MPT_1005,SHOULDER,SHOULDER
2258,106,1,0.03558464,9.856945,19.765444,-189.0,0.0,0.0,0.0,0.0048540384,9.856944999999996,19.765444,182625,MRI_MSR_100,SHOULDER,SHOULDER
2259,106,2,0.035086043,9.718834,29.484278,8.0,8.0,13.80149,13.80149,0.0048540384,-4.0826558300170905,15.68278816998291,182625,MRI_MSR_104,ABDOMEN,SHOULDER
2260,106,3,0.035307217,9.780099,39.264378,5.0,13.0,15.600802,29.402292,0.0048540384,-5.820703421569824,9.862085748413088,182625,MRI_FRR_2,ABDOMEN,SHOULDER
2261,106,4,0.035927862,9.952018,49.216396,7.0,20.0,16.088257,45.490547,0.0048540384,-6.136238835937499,3.725848819824222,182625,MRI_FRR_257,ABDOMEN,SHOULDER
2262,106,5,0.03598495,9.967831,59.184227,10.0,30.0,16.349695,61.84024,0.0048540384,-6.317526205688477,-2.656013478515625,182625,MRI_FRR_264,ABDOMEN,SHOULDER
2263,106,6,0.035539627,9.844477,69.0287,2.0,32.0,16.408634,78.24887,0.0048540384,-6.564157185791016,-9.220170849609374,182625,MRI_CCS_11,ABDOMEN,SHOULDER
2264,106,7,0.036035854,9.981932,79.010635,54.0,86.0,17.1625,95.41137,0.0048540384,7.180568381469726,-2.4220043237304623,182625,MRI_FRR_264,ABDOMEN,SHOULDER
2265,106,8,0.036004275,9.973185,88.98382,1.0,87.0,16.637777,112.04915,0.0048540384,-6.66459232849121,-23.06532855957032,182625,MRI_FRR_257,ABDOMEN,SHOULDER
2266,106,9,0.035960566,9.961077,98.94489,9.0,96.0,16.734255,128.7834,0.0048540384,-6.773177837036133,-29.83851148925781,182625,MRI_FRR_264,ABDOMEN,SHOULDER
2267,106,10,0.035934627,9.953892,108.89879,18.0,114.0,16.920055,145.70346,0.0048540384,6.966163389404297,-26.60225069335938,182625,MRI_FRR_264,ABDOMEN,SHOULDER
2268,106,11,0.03543709,9.816073,118.71486,9.0,123.0,16.783764,162.48723,0.0048540384,-6.967690885498048,-35.20208839355469,182625,MRI_CCS_11,ABDOMEN,SHOULDER
2269,106,12,0.035431437,9.814508,128.52937,1.0,124.0,16.620832,179.10806,0.0048540384,-6.806324443237305,-50.57869274414063,182625,MRI_CCS_11,ABDOMEN,SHOULDER
2270,106,13,0.03541648,9.810365,138.33974,30.0,154.0,17.340479,196.44855,0.0048540384,7.530113897094729,-26.788287363281256,182625,MRI_CCS_11,ABDOMEN,SHOULDER
2271,106,14,0.035386134,9.801959,148.1417,106.0,260.0,18.367685,214.81624,0.0048540384,8.565726317993168,66.67453840332033,182625,MRI_CCS_11,ABDOMEN,SHOULDER
2272,106,15,0.03582507,9.923544,158.06523,5.0,265.0,17.642319,232.45856,0.0048540384,-7.718774725585938,74.39332712890624,182625,MRI_FRR_257,ABDOMEN,SHOULDER
2273,106,16,0.03586321,9.934109,167.99934,0.0,265.0,16.110449,248.569,0.0048540384,-6.176339837280274,80.56966024414064,182625,MRI_FRR_264,ABDOMEN,SHOULDER
2274,106,17,0.03585429,9.931639,177.93098,1.0,266.0,14.340509,262.90952,0.0048540384,-4.408870414672851,84.97853538085937,182625,MRI_FRR_257,ABDOMEN,SHOULDER
2275,106,18,0.035909586,9.946956,187.87794,1.0,267.0,11.810006,274.7195,0.0048540384,-1.8630501416625973,71.40254706054688,182625,MRI_FRR_264,ABDOMEN,SHOULDER
2276,106,19,0.035673477,9.881553,197.75949,0.0,267.0,7.827599,282.54712,0.0048540384,2.0539539513854983,53.693390859375,182625,MRI_MSR_34,ABDOMEN,SHOULDER
2277,106,20,0.03600231,9.97264,207.73213,0.0,267.0,3.6741848,286.2213,0.0048540384,6.298455200805664,40.04655652343749,182625,MRI_FRR_34,ABDOMEN,SHOULDER
2278,106,21,0.03556687,9.852023,217.58415,1.0,268.0,0.9811236,287.20242,0.0048540384,8.833146626232148,31.21342690429688,182625,MRI_FRR_257,ABDOMEN,SHOULDER
2279,106,22,0.0352741,9.7709255,227.35507,5.0,273.0,0.0,287.20242,0.0048540384,-0.2290744999999994,31.442506904296863,182625,MRI_MPT_1005,ABDOMEN,SHOULDER
2280,106,23,0.035648573,9.874655,237.22972,2.0,275.0,0.0,287.20242,0.0048540384,5.874655000000001,25.56785690429689,182625,MRI_FRR_264,ABDOMEN,SHOULDER
2281,106,24,0.035776895,9.9102,247.13992,1.0,276.0,0.0,287.20242,0.0048540384,7.9102,17.657656904296886,182625,MRI_FRR_257,ABDOMEN,SHOULDER
2282,106,25,0.036004,9.973108,257.11304,1.0,277.0,0.0,287.20242,0.0048540384,7.973108,9.684536904296865,182625,MRI_FRR_264,ABDOMEN,SHOULDER
2283,106,26,0.03555385,9.848416,266.96146,0.0,277.0,0.0,287.20242,0.0048540384,9.848416,-0.1638830957031132,182625,MRI_FRR_2,ABDOMEN,SHOULDER
2284,106,27,0.03624019,10.038532,277.0,-277.0,0.0,0.0,287.20242,0.0048540384,10.038531999999975,-10.202423095703123,182625,MRI_FRR_3,ABDOMEN,SHOULDER
2285,107,1,0.19955324,1.1973194,2.4009013,-292.0,0.0,0.0,0.0,0.0021030123,1.1973194000000262,2.4009013,182625,MRI_MSR_100,ABDOMEN,SHOULDER
2286,107,2,0.1967572,1.1805432,3.5814445,3.0,3.0,0.0,0.0,0.0021030123,-1.1805432,-2.4185555,182625,MRI_MSR_104,ABDOMEN,ABDOMEN
2287,107,3,0.2015749,1.2094494,4.790894,3.0,6.0,0.0,0.0,0.0021030123,-1.2094494,-4.790894,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
2288,107,4,0.20151769,1.2091061,6.0,-6.0,0.0,0.0,0.0,0.0021030123,1.2091060999999996,6.0,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
2289,108,1,0.19955324,1.1973194,2.4009013,-42.0,0.0,0.0,0.0,0.0020950604,1.1973193999999978,2.4009013,182625,MRI_MSR_100,ABDOMEN,ABDOMEN
2290,108,2,0.1967572,1.1805432,3.5814445,3.0,3.0,0.0,0.0,0.0020950604,-1.1805432,-2.4185555,182625,MRI_MSR_104,ABDOMEN,ABDOMEN
2291,108,3,0.2015749,1.2094494,4.790894,3.0,6.0,0.0,0.0,0.0020950604,-1.2094494,-4.790894,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
2292,108,4,0.20151769,1.2091061,6.0,-6.0,0.0,0.0,0.0,0.0020950604,1.2091060999999996,6.0,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
2293,109,1,0.039864175,11.919389,23.90112,-42.0,0.0,18.446304,18.446304,0.007895998,-6.52691532128906,5.454815678710936,182625,MRI_MSR_100,ABDOMEN,ABDOMEN
2294,109,2,0.039305616,11.752379,35.6535,42.0,42.0,18.714666,37.160973,0.007895998,6.962287366577151,1.507472595214843,182625,MRI_MSR_104,ABDOMEN,ABDOMEN
2295,109,3,0.03955339,11.826464,47.479965,7.0,49.0,18.62974,55.79071,0.007895998,-6.803275761352539,-5.27067544921875,182625,MRI_FRR_2,ABDOMEN,ABDOMEN
2296,109,4,0.040248677,12.034354,59.51432,8.0,57.0,18.624681,74.41539,0.007895998,-6.59032747277832,-14.90107001464844,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
2297,109,5,0.040312625,12.053475,71.567795,31.0,88.0,18.742506,93.1579,0.007895998,6.689031027221681,11.274307050781246,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
2298,109,6,0.039813753,11.904312,83.47211,1.0,89.0,18.575819,111.73372,0.007895998,-6.671507015502931,-17.205828872070313,182625,MRI_CCS_11,ABDOMEN,ABDOMEN
2299,109,7,0.03985486,11.916604,95.38871,2.0,91.0,18.567163,130.30089,0.007895998,-6.650559467407227,-34.912178061523434,182625,MRI_CCS_11,ABDOMEN,ABDOMEN
2300,109,8,0.04034543,12.063284,107.451996,10.0,101.0,18.595953,148.89684,0.007895998,-6.532668987670899,-41.44483932714844,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
2301,109,9,0.04028785,12.046066,119.49806,60.0,161.0,18.958223,167.85506,0.007895998,6.912157342895512,34.64688323730469,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
2302,109,10,0.040258653,12.037337,131.5354,40.0,201.0,18.953548,186.80861,0.007895998,6.916211431396484,55.27320900878905,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
